id,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
706,3253537,2,11,3,6,18/12/2014 11:25,18/12/2014 11:51,25.87,11.2927,26.19,55.9,3,1,3,1,3,8.870508,139.12,1,0,0,0,0,OTHER,WORK
707,3253537,2,12,3,7,18/12/2014 14:10,18/12/2014 14:35,24.1,8.2412,20.52,48.5,3,2,"1,3",2,"1,3",287.3473,0,1,0,0,0,0,WORK,HOME
708,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
709,3254107,1,1,2,1,03/12/2014 09:10,03/12/2014 09:17,6.85,2.6834,23.5,51.6,3,1,3,1,3,,6.37,1,0,0,0,0,HOME,OTHER
710,3254107,1,2,2,2,03/12/2014 09:23,03/12/2014 09:29,6.32,2.6833,25.49,55.9,3,1,3,1,3,22.041666,609.05,1,0,0,0,0,OTHER,HOME
711,3254107,1,3,2,3,03/12/2014 19:38,03/12/2014 19:47,8.33,2.7738,19.97,44.1,3,1,3,1,3,259.283662,2.58,1,0,0,0,0,HOME,OTHER
712,3254107,1,4,2,4,03/12/2014 19:49,03/12/2014 19:55,5.67,1.3006,13.77,42.9,3,1,3,1,3,22.950705,6.43,1,0,0,0,0,OTHER,OTHER
713,3254107,1,5,2,5,03/12/2014 20:01,03/12/2014 20:07,5.37,1.458,16.3,37.9,3,1,3,1,3,106.232293,675.63,1,0,0,0,0,OTHER,HOME
714,3254107,1,6,3,1,04/12/2014 07:22,04/12/2014 07:57,34.23,19.1315,33.53,75.2,3,1,3,1,3,9.379306,33.08,1,0,0,0,0,HOME,OTHER
715,3254107,1,7,3,2,04/12/2014 08:30,04/12/2014 09:04,34.38,18.7011,32.63,70.8,3,1,3,1,3,3.640553,12.3,1,0,0,0,0,OTHER,OTHER
716,3254107,1,8,3,3,04/12/2014 09:16,04/12/2014 09:20,4,1.0352,15.53,39.1,3,1,3,1,3,28.763432,1377.08,1,0,0,0,0,OTHER,HOME
717,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
718,3256539,1,1,1,1,02/12/2014 12:38,02/12/2014 13:00,21.72,9.6724,26.72,65.2,4,1,4,1,4,,46.98,1,0,0,0,0,OTHER,OTHER
719,3256539,1,2,1,2,02/12/2014 13:47,02/12/2014 14:18,30.62,10.9781,21.51,63.4,4,1,4,1,4,11.468597,6.15,1,0,0,0,0,OTHER,OTHER
720,3256539,1,3,1,3,02/12/2014 14:24,02/12/2014 14:29,5.27,1.1744,13.38,35.4,4,1,4,1,4,55.135287,157.6,1,0,0,0,0,OTHER,HOME
721,3256539,1,4,1,4,02/12/2014 17:07,02/12/2014 17:10,3.42,1.1129,19.54,36.7,4,1,4,1,4,51.307652,6.95,1,0,0,0,0,HOME,OTHER
722,3256539,1,5,1,5,02/12/2014 17:17,02/12/2014 17:20,3.22,0.8472,15.8,39.8,4,1,4,1,4,20.749349,1025.73,1,0,0,0,0,OTHER,HOME
723,3256539,1,6,2,1,03/12/2014 10:26,03/12/2014 10:28,1.62,0.2585,9.6,24.9,3,1,3,1,3,4255.067115,42.48,1,0,0,0,0,OTHER,OTHER
724,3256539,1,7,2,2,03/12/2014 11:10,03/12/2014 11:16,5.82,1.098,11.33,31.7,3,1,3,1,3,30.443387,2.68,1,0,0,0,0,OTHER,OTHER
725,3256539,1,8,2,3,03/12/2014 11:19,03/12/2014 11:20,1.25,0.2924,14.04,22.4,3,1,3,1,3,63.030455,216.8,1,0,0,0,0,OTHER,HOME
726,3256539,1,9,2,4,03/12/2014 14:57,03/12/2014 14:59,2,0.5486,16.46,23.6,3,1,3,1,3,41.312778,0.88,1,0,1,0,1,HOME,HOME
727,3256539,1,10,2,5,03/12/2014 15:00,03/12/2014 15:24,24.32,9.7122,23.96,53.4,3,1,3,1,3,65.116808,8.92,1,0,0,0,0,HOME,OTHER
728,3256539,1,11,2,6,03/12/2014 15:33,03/12/2014 15:55,21.87,9.105,24.98,56.5,3,1,3,1,3,30.422127,180.28,1,0,0,0,0,OTHER,OTHER
729,3256539,1,12,2,7,03/12/2014 18:55,03/12/2014 18:59,3.85,1.1568,18.03,46.6,3,1,3,1,3,22613.32928,0,1,0,0,0,0,OTHER,HOME
730,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
731,3256539,2,1,1,1,02/12/2014 08:52,02/12/2014 08:58,5.72,1.0546,11.07,37.3,3,2,"3,1",2,"1,3",,11.68,1,0,0,0,0,OTHER,OTHER
732,3256539,2,2,1,2,02/12/2014 09:09,02/12/2014 09:16,6.13,1.2518,12.25,37.9,3,3,"1,3,1",2,"1,3",67.173527,6.43,1,0,0,0,0,OTHER,OTHER
733,3256539,2,3,1,3,02/12/2014 09:22,02/12/2014 09:24,2.35,0.3447,8.8,26.7,3,2,"1,3",2,"1,3",84.198001,110.95,1,0,0,0,0,OTHER,HOME
734,3256539,2,4,1,4,02/12/2014 11:15,02/12/2014 11:30,14.78,7.2449,29.4,62.8,3,1,3,1,3,20.748646,218.63,1,0,0,0,0,HOME,OTHER
735,3256539,2,5,1,5,02/12/2014 15:09,02/12/2014 15:27,18.7,7.589,24.35,68.4,3,1,3,1,3,105.646822,99.23,1,0,0,0,0,OTHER,HOME
736,3256539,2,6,1,6,02/12/2014 17:07,02/12/2014 17:10,3.37,1.1131,19.84,37.9,3,1,3,1,3,2.956106,7.1,1,0,0,0,0,HOME,OTHER
737,3256539,2,7,1,7,02/12/2014 17:17,02/12/2014 17:20,3.05,0.7865,15.47,39.1,3,1,3,1,3,11.314302,844.82,1,0,0,0,0,OTHER,HOME
738,3256539,2,8,2,1,03/12/2014 07:25,03/12/2014 07:34,8.77,5.0762,34.74,68.4,3,1,3,1,3,1909.910922,1.2,1,0,0,0,0,OTHER,OTHER
739,3256539,2,9,2,2,03/12/2014 07:35,03/12/2014 07:40,4.9,3.1424,38.48,57.2,3,1,3,1,3,4.689311,7.02,1,0,0,0,0,OTHER,OTHER
740,3256539,2,10,2,3,03/12/2014 07:47,03/12/2014 07:53,5.77,2.6849,27.94,43.5,3,1,3,1,3,608.837731,0.87,1,0,0,0,0,OTHER,OTHER
741,3256539,2,11,2,4,03/12/2014 07:54,03/12/2014 07:55,1,0.1919,11.51,19.3,3,1,3,1,3,51.645607,2.73,1,0,0,0,0,OTHER,OTHER
742,3256539,2,12,2,5,03/12/2014 07:57,03/12/2014 08:19,21.87,9.2057,25.26,62.8,3,1,3,1,3,11.468968,122.43,1,0,0,0,0,OTHER,HOME
743,3256539,2,13,2,6,03/12/2014 10:22,03/12/2014 10:29,7.1,1.4256,12.05,39.8,3,2,"3,1",2,"1,3",4.689478,38.45,1,0,0,0,0,HOME,OTHER
744,3256539,2,14,2,7,03/12/2014 11:07,03/12/2014 11:16,8.68,1.1391,7.87,31.1,3,2,"1,3",2,"1,3",190.422818,2.78,1,0,0,0,0,OTHER,OTHER
745,3256539,2,15,2,8,03/12/2014 11:19,03/12/2014 11:20,1.2,0.2896,14.48,22.4,3,1,3,1,3,65.033097,216.85,1,0,0,0,0,OTHER,HOME
746,3256539,2,16,2,9,03/12/2014 14:57,03/12/2014 14:59,2.38,0.4488,11.3,23.6,3,1,3,1,3,15.222238,0.5,1,0,1,0,1,HOME,HOME
747,3256539,2,17,2,10,03/12/2014 15:00,03/12/2014 15:23,23.27,9.7179,25.06,60.3,3,1,3,1,3,20.247556,9.95,1,0,0,0,0,HOME,OTHER
748,3256539,2,18,2,11,03/12/2014 15:33,03/12/2014 15:55,22.05,9.1595,24.92,55.3,3,1,3,1,3,14.858393,140.88,1,0,0,0,0,OTHER,OTHER
749,3256539,2,19,2,12,03/12/2014 18:16,03/12/2014 18:32,15.88,7.5666,28.58,66.5,3,2,"3,1",2,"1,3",375.635359,22.15,1,0,0,0,0,OTHER,OTHER
750,3256539,2,20,2,13,03/12/2014 18:54,03/12/2014 18:59,5.1,1.1532,13.57,46,3,2,"1,3",2,"1,3",29.788698,2.4,1,0,0,0,0,OTHER,HOME
751,3256539,2,21,2,14,03/12/2014 19:01,03/12/2014 19:02,0.7,0.0311,2.67,2.5,1,1,1,1,1,29.273002,0.5,1,0,0,0,0,HOME,HOME
752,3256539,2,22,2,15,03/12/2014 19:02,03/12/2014 19:03,0.72,0.0289,2.42,2.5,1,1,1,1,1,7.858065,1114.33,1,0,0,0,0,HOME,HOME
753,3256539,2,23,3,1,04/12/2014 13:37,04/12/2014 13:49,11.07,2.8704,15.56,42.9,3,1,3,1,3,23.447398,6.78,1,0,0,0,0,HOME,OTHER
754,3256539,2,24,3,2,04/12/2014 13:55,04/12/2014 14:01,5.77,2.2702,23.62,46,3,1,3,1,3,4.689458,9.85,1,0,0,0,0,OTHER,OTHER
755,3256539,2,25,3,3,04/12/2014 14:11,04/12/2014 14:19,8.03,1.9116,14.28,45.4,3,1,3,1,3,29.783611,159.97,1,0,0,0,0,OTHER,HOME
756,3256539,2,26,3,4,04/12/2014 16:59,04/12/2014 17:14,14.6,3.6341,14.93,44.7,3,2,"3,1",2,"1,3",24.744259,62.62,1,0,0,0,0,HOME,OTHER
757,3256539,2,27,3,5,04/12/2014 18:16,04/12/2014 18:31,14.62,3.6956,15.17,44.7,3,2,"1,3",2,"1,3",51.582172,11.77,1,0,0,0,0,OTHER,OTHER
758,3256539,2,28,3,6,04/12/2014 18:43,04/12/2014 18:48,5.22,1.2114,13.93,44.7,3,1,3,1,3,7.857933,0,1,0,0,0,0,OTHER,HOME
759,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
760,3258539,1,1,1,1,15/12/2014 09:12,15/12/2014 09:50,37.52,29.22,46.73,72.1,3,1,3,1,3,,44.45,1,0,0,0,0,HOME,OTHER
761,3258539,1,2,1,2,15/12/2014 10:34,15/12/2014 11:07,32.98,28.5765,51.98,73.3,3,1,3,1,3,40.044403,185.62,1,0,0,0,0,OTHER,HOME
762,3258539,1,3,1,3,15/12/2014 14:13,15/12/2014 14:16,3.62,1.6172,26.83,42.9,4,1,4,1,4,7.855745,32.05,1,0,0,0,0,HOME,OTHER
763,3258539,1,4,1,4,15/12/2014 14:48,15/12/2014 14:53,4.37,1.6336,22.45,45.4,4,1,4,1,4,29.799151,117.9,1,0,0,0,0,OTHER,HOME
764,3258539,1,5,1,5,15/12/2014 16:51,15/12/2014 16:58,7.15,2.7113,22.75,44.1,4,1,4,1,4,29.493933,135.82,1,0,0,0,0,HOME,OTHER
765,3258539,1,6,1,6,15/12/2014 19:13,15/12/2014 19:20,6.55,2.7563,25.25,49.7,4,1,4,1,4,21.894264,804.17,1,0,0,0,0,OTHER,HOME
766,3258539,1,7,2,1,16/12/2014 08:44,16/12/2014 08:50,5.45,2.3689,26.08,47.2,3,1,3,1,3,1626.363235,37.02,1,0,0,0,0,HOME,OTHER
767,3258539,1,8,2,2,16/12/2014 09:27,16/12/2014 09:32,5.28,2.6677,30.3,47.2,3,1,3,1,3,6.932321,82.77,1,0,0,0,0,OTHER,HOME
768,3258539,1,9,2,3,16/12/2014 10:55,16/12/2014 11:00,5.32,2.707,30.55,51.6,3,1,3,1,3,51.307625,71.77,1,0,0,0,0,HOME,OTHER
769,3258539,1,10,2,4,16/12/2014 12:12,16/12/2014 12:18,5.97,2.6644,26.79,43.5,3,1,3,1,3,28.706362,311.32,1,0,0,0,0,OTHER,HOME
770,3258539,1,11,2,5,16/12/2014 17:29,16/12/2014 17:35,6.25,2.7157,26.07,47.8,3,1,3,1,3,4.685335,97.53,1,0,0,0,0,HOME,OTHER
771,3258539,1,12,2,6,16/12/2014 19:13,16/12/2014 19:20,6.98,3.0345,26.07,47.8,3,1,3,1,3,20.648124,805.23,1,0,0,0,0,OTHER,HOME
772,3258539,1,13,3,1,17/12/2014 08:45,17/12/2014 08:51,6.1,2.7095,26.65,47.8,3,1,3,1,3,9.37067,30.95,1,0,0,0,0,HOME,OTHER
773,3258539,1,14,3,2,17/12/2014 09:22,17/12/2014 09:27,5.35,2.6667,29.91,48.5,3,1,3,1,3,18.352208,298.1,1,0,0,0,0,OTHER,HOME
774,3258539,1,15,3,3,17/12/2014 14:26,17/12/2014 14:29,3.73,1.5489,24.89,47.8,3,1,3,1,3,12.412765,16.67,1,0,0,0,0,HOME,OTHER
775,3258539,1,16,3,4,17/12/2014 14:46,17/12/2014 14:49,3.37,1.5532,27.68,48.5,3,1,3,1,3,45.566255,62.15,1,0,0,0,0,OTHER,HOME
776,3258539,1,17,3,5,17/12/2014 15:52,17/12/2014 15:57,5.45,2.7042,29.77,47.2,3,1,3,1,3,7.281058,130.22,1,0,0,0,0,HOME,OTHER
777,3258539,1,18,3,6,17/12/2014 18:07,17/12/2014 18:13,6.07,2.6814,26.52,47.2,3,1,3,1,3,36.704406,0,1,0,0,0,0,OTHER,HOME
778,sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
779,3258539,2,1,1,1,15/12/2014 09:12,15/12/2014 09:19,6.25,2.7122,26.04,49.7,3,1,3,1,3,,72.37,1,0,0,0,0,HOME,OTHER
780,3258539,2,2,1,2,15/12/2014 10:31,15/12/2014 10:37,5.55,2.6738,28.91,49.7,3,1,3,1,3,22.625793,215.92,1,0,0,0,0,OTHER,HOME
781,3258539,2,3,1,3,15/12/2014 14:13,15/12/2014 14:16,3.68,1.6136,26.28,42.9,3,1,3,1,3,11.4588,32.13,1,0,0,0,0,HOME,OTHER
782,3258539,2,4,1,4,15/12/2014 14:48,15/12/2014 14:53,4.28,1.6314,22.85,45.4,3,1,3,1,3,7.855672,117.83,1,0,0,0,0,OTHER,HOME
783,3258539,2,5,1,5,15/12/2014 16:50,15/12/2014 16:58,7.22,2.711,22.54,44.7,3,1,3,1,3,44.084261,136.15,1,0,0,0,0,HOME,OTHER
784,3258539,2,6,1,6,15/12/2014 19:14,15/12/2014 19:20,6.35,2.7719,26.19,49.7,3,1,3,1,3,20.966599,1328.92,1,0,0,0,0,OTHER,HOME
785,3258539,2,7,2,1,16/12/2014 17:29,16/12/2014 17:35,5.78,2.7041,28.05,47.8,3,1,3,1,3,27.525021,97.95,1,0,0,0,0,HOME,OTHER
786,3258539,2,8,2,2,16/12/2014 19:13,16/12/2014 19:20,7.1,3.0479,25.76,47.8,3,1,3,1,3,23.877025,1231.68,1,0,0,0,0,OTHER,HOME
787,3258539,2,9,3,1,17/12/2014 15:52,17/12/2014 15:57,5.32,2.6955,30.42,47.2,3,1,3,1,3,9.567845,129.95,1,0,0,0,0,HOME,OTHER
788,3258539,2,10,3,2,17/12/2014 18:07,17/12/2014 18:13,6.05,2.6761,26.54,46,3,1,3,1,3,7.281047,0,1,0,0,0,0,OTHER,HOME
